listing_id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,minimum_nights,maximum_nights,accommodates,bathrooms,bedrooms,beds,amenities_TV,amenities_Heating,amenities_Air conditioning,amenities_Breakfast,amenities_Laptop friendly workspace,amenities_Indoor fireplace,amenities_Iron,amenities_Hair dryer,amenities_Private entrance,amenities_Smoke detector,amenities_Carbon monoxide detector,amenities_First aid kit,amenities_Fire extinguisher,amenities_Lock on bedroom door,amenities_Pool,amenities_Kitchen,amenities_Washer,amenities_Dryer,amenities_Free parking on premises,amenities_Elevator,amenities_Hot tub,amenities_Gym,amenities_Pets allowed,amenities_Smoking allowed,amenities_Suitable for events,amenities_Pets live on this property,price,predicted_price
18919033,International District,Downtown,47.60025,-122.32602,Apartment,Entire home/apt,3,1125,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,106.01931762695312
18929823,Broadview,Other neighborhoods,47.71776,-122.36648999999998,House,Entire home/apt,1,28,4,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.0,120.98776245117188
18930466,Wallingford,Other neighborhoods,47.65999,-122.33374,Guest suite,Entire home/apt,1,28,6,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,136.54656982421875
18932252,North Admiral,West Seattle,47.57495,-122.37361,House,Entire home/apt,2,1125,2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,77.09391021728516
18934440,Montlake,Capitol Hill,47.64072,-122.29949,Guest suite,Entire home/apt,2,1125,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,115.0,104.66574096679688
18935373,Maple Leaf,Northgate,47.69949,-122.31944,Townhouse,Private room,2,31,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,70.60350036621094
18943180,Fremont,Other neighborhoods,47.65178,-122.34872,Apartment,Entire home/apt,2,1125,4,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,71.02950286865234
18945014,North College Park,Northgate,47.70006,-122.3377,House,Private room,1,29,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,49.60316467285156
18947566,Central Business District,Downtown,47.60687,-122.33759,Apartment,Entire home/apt,1,1125,6,2.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,999.0,716.501953125
18947834,Belltown,Downtown,47.61556,-122.35389,Apartment,Entire home/apt,1,1125,5,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0,752.61328125
18950581,Mann,Central Area,47.61149,-122.29889,Tiny house,Private room,2,2,1,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,70.0,71.71755981445312
18950820,Genesee,West Seattle,47.56591,-122.38326,House,Entire home/apt,3,18,3,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,123.06706237792969
18959003,Adams,Ballard,47.67115,-122.38122,House,Entire home/apt,1,30,6,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,199.78097534179688
18959886,First Hill,Downtown,47.61153,-122.32625,Loft,Entire home/apt,2,180,6,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,177.8883514404297
18961414,Belltown,Downtown,47.6177,-122.35152,Apartment,Entire home/apt,2,1125,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,169.0,168.757080078125
18979238,Loyal Heights,Ballard,47.6898,-122.39217,Townhouse,Entire home/apt,3,18,3,1.5,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,134.9639434814453
18979781,Central Business District,Downtown,47.60953,-122.33631,Condominium,Entire home/apt,2,30,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,178.1697235107422
18992520,Montlake,Capitol Hill,47.64244,-122.3022,House,Shared room,7,1125,1,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,46.805824279785156
18992679,Seward Park,Seward Park,47.54437,-122.26375,Guest suite,Entire home/apt,2,30,6,2.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,186.0,182.36981201171875
18994983,Minor,Central Area,47.60297,-122.31452,Townhouse,Private room,1,1125,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,84.76930236816406
18996968,Portage Bay,Capitol Hill,47.64944000000001,-122.32128,Apartment,Entire home/apt,2,31,3,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,136.84335327148438
18997647,Central Business District,Downtown,47.61476,-122.33193,Apartment,Entire home/apt,3,1125,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,196.51759338378906
18999505,Roxhill,Delridge,47.52992,-122.36893,House,Entire home/apt,2,60,4,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,140.0,112.09181213378906
19000214,Stevens,Capitol Hill,47.61666,-122.31028,Apartment,Entire home/apt,2,1125,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,117.99526977539062
19015514,Broadway,Capitol Hill,47.61532,-122.32382,Apartment,Entire home/apt,1,5,3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,67.9573745727539
19018523,Lawton Park,Magnolia,47.65059,-122.40113999999998,Guesthouse,Entire home/apt,2,1125,5,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,189.83961486816406
19039326,North Delridge,Delridge,47.56527,-122.37099,Townhouse,Private room,1,1125,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,51.384124755859375
19039988,Broadway,Capitol Hill,47.62338,-122.31383999999998,Apartment,Entire home/apt,7,150,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,133.28402709960938
19051090,West Woodland,Ballard,47.66978,-122.36702,House,Entire home/apt,1,1125,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,104.71114349365234
19052123,North College Park,Northgate,47.70483,-122.34204,House,Entire home/apt,2,14,6,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,135.0,135.79347229003906
19052688,Columbia City,Rainier Valley,47.56892,-122.29623,Tiny house,Entire home/apt,2,14,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,76.71626281738281
19055403,North Beach/Blue Ridge,Other neighborhoods,47.69166,-122.39501,House,Entire home/apt,3,60,4,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,150.0,135.67063903808594
19056820,North Queen Anne,Queen Anne,47.64208,-122.3582,House,Entire home/apt,3,1125,6,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,273.2532043457031
19059477,Columbia City,Rainier Valley,47.56563,-122.29028,Guest suite,Entire home/apt,2,3,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,98.65503692626953
19071819,Arbor Heights,West Seattle,47.51133,-122.38381,House,Entire home/apt,3,7,5,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,173.8740234375
19083448,First Hill,Downtown,47.61403,-122.3245,Apartment,Entire home/apt,3,60,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,105.0,103.4805679321289
19085122,Alki,West Seattle,47.57893,-122.40735,Townhouse,Entire home/apt,2,17,6,3.5,3.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,131.75697326660156
19085251,North Beacon Hill,Beacon Hill,47.58593,-122.31717,Apartment,Private room,2,7,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,89.08102416992188
19085635,Southeast Magnolia,Magnolia,47.64283,-122.38562,Townhouse,Private room,3,60,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,64.93850708007812
19085884,West Queen Anne,Queen Anne,47.63513,-122.36993,Condominium,Entire home/apt,3,9,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,146.31915283203125
19094378,Fremont,Other neighborhoods,47.66436,-122.36079,Townhouse,Entire home/apt,2,1125,6,2.5,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,380.0,259.1976318359375
19096739,West Woodland,Ballard,47.665,-122.36575,Townhouse,Private room,2,15,5,1.5,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,86.82135009765625
19097632,Bitter Lake,Other neighborhoods,47.72412,-122.35192,Townhouse,Private room,2,1125,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,55.32365417480469
19100455,Rainier Beach,Rainier Valley,47.51644,-122.2658,Guest suite,Entire home/apt,2,30,4,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,69.74486541748047
19101813,Wallingford,Other neighborhoods,47.65,-122.33624,House,Entire home/apt,4,4,5,2.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,175.0,216.51129150390625
19102379,First Hill,Downtown,47.60846,-122.32887,Apartment,Entire home/apt,14,1125,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,230.0,144.61978149414062
19102493,First Hill,Downtown,47.60771,-122.3283,Apartment,Entire home/apt,3,1125,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,230.0,164.18658447265625
19102662,First Hill,Downtown,47.60824,-122.32871000000002,Apartment,Entire home/apt,3,1125,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,230.0,162.9329071044922
19102744,First Hill,Downtown,47.60839,-122.32852,Apartment,Entire home/apt,5,1125,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,230.0,162.4990997314453
19103849,Ravenna,Other neighborhoods,47.67727,-122.30341,Guest suite,Entire home/apt,1,1125,2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,88.73333740234375
19113550,Greenwood,Other neighborhoods,47.69544000000001,-122.34914,House,Entire home/apt,4,1125,5,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,136.64952087402344
19115007,View Ridge,Other neighborhoods,47.67969,-122.27739,Guest suite,Entire home/apt,1,1125,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,110.32765197753906
19120276,Pike-Market,Downtown,47.60965,-122.34094,Boutique hotel,Private room,2,70,4,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,590.0,508.5882263183594
19120609,Wedgwood,Other neighborhoods,47.69083,-122.28503,Guest suite,Entire home/apt,2,30,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,68.17605590820312
19121630,Stevens,Capitol Hill,47.62516,-122.29724,Guest suite,Entire home/apt,3,1125,3,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,137.0,128.16160583496094
19123486,Highland Park,Delridge,47.53216,-122.35241,Guest suite,Entire home/apt,1,15,6,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,130.916259765625
19123558,Fairmount Park,West Seattle,47.55023,-122.38548,House,Entire home/apt,4,8,7,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,241.12168884277344
19124708,Broadway,Capitol Hill,47.61414,-122.32749,Apartment,Entire home/apt,1,31,3,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,325.0,269.62335205078125
19140686,University District,University District,47.65865,-122.31803,Apartment,Entire home/apt,5,1125,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,88.25224304199219
19141278,Greenwood,Other neighborhoods,47.69489,-122.34559,Apartment,Entire home/apt,1,1125,9,2.0,4.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,270.0,231.76666259765625
19141608,Sunset Hill,Ballard,47.67173,-122.40455,Townhouse,Entire home/apt,2,1125,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,175.60032653808594
19141758,North Beacon Hill,Beacon Hill,47.57385,-122.30698999999998,Apartment,Entire home/apt,3,1125,6,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,131.9611053466797
19143401,Yesler Terrace,Downtown,47.60599000000001,-122.32296,Apartment,Entire home/apt,1,1125,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,97.53192901611328
19144144,Fremont,Other neighborhoods,47.65806,-122.35008,House,Entire home/apt,2,1125,8,2.5,3.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,258.70477294921875
19149347,University District,University District,47.66301,-122.30394,Condominium,Entire home/apt,1,1125,6,2.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,154.3422088623047
19156136,Green Lake,Other neighborhoods,47.69006,-122.33357,House,Entire home/apt,1,1125,4,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,69.0,73.7481918334961
19157420,Belltown,Downtown,47.61258,-122.34482,Apartment,Entire home/apt,1,90,2,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,180.0,173.61929321289062
19160311,North Queen Anne,Queen Anne,47.64564,-122.35509,House,Entire home/apt,1,20,4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,146.6123046875
19161332,Alki,West Seattle,47.57551,-122.4147,Camper/RV,Entire home/apt,1,60,5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,91.55913543701172
19161592,Belltown,Downtown,47.61176,-122.34917,Apartment,Entire home/apt,2,1125,3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,159.0,200.4022216796875
19161605,Belltown,Downtown,47.61326,-122.34826,Apartment,Entire home/apt,2,1125,5,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,290.0,260.9274597167969
19161696,Matthews Beach,Lake City,47.69883,-122.28148,Guesthouse,Entire home/apt,2,1125,5,1.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,189.70443725585938
19164146,Fauntleroy,West Seattle,47.50516,-122.38453,House,Entire home/apt,2,1125,8,3.0,4.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,342.7356262207031
19175437,Central Business District,Downtown,47.61241,-122.33554,Serviced apartment,Entire home/apt,2,7,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,75.0,98.61185455322266
19179982,Fairmount Park,West Seattle,47.55083,-122.38541,Guest suite,Private room,1,1125,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,56.93559265136719
19180196,North Beacon Hill,Beacon Hill,47.58455,-122.31089,House,Entire home/apt,4,150,7,2.5,4.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,204.79017639160156
19181697,First Hill,Downtown,47.61246,-122.32889,Apartment,Entire home/apt,1,1125,6,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,250.0,180.59628295898438
19183158,Lower Queen Anne,Queen Anne,47.6247,-122.36142,Townhouse,Private room,1,1125,2,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,137.36636352539062
