listing_id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,minimum_nights,maximum_nights,accommodates,bathrooms,bedrooms,beds,amenities_TV,amenities_Heating,amenities_Air conditioning,amenities_Breakfast,amenities_Laptop friendly workspace,amenities_Indoor fireplace,amenities_Iron,amenities_Hair dryer,amenities_Private entrance,amenities_Smoke detector,amenities_Carbon monoxide detector,amenities_First aid kit,amenities_Fire extinguisher,amenities_Lock on bedroom door,amenities_Pool,amenities_Kitchen,amenities_Washer,amenities_Dryer,amenities_Free parking on premises,amenities_Elevator,amenities_Hot tub,amenities_Gym,amenities_Pets allowed,amenities_Smoking allowed,amenities_Suitable for events,amenities_Pets live on this property,price,predicted_price,fall_price,spring_price,summer_price,winter_price,weekday_price,weekend_price,mean,var,count
18858208,Phinney Ridge,Other neighborhoods,47.68142,-122.34558,House,Private room,1,1125,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,53.2517204284668,50.0,50.0,50.0,50.0,50.0,50.0,0.8847261904761906,0.03619974246806041,42
18858940,Fremont,Other neighborhoods,47.66102,-122.34586000000002,Apartment,Entire home/apt,1,30,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,90.36383056640624,103.24230769230768,95.08363636363636,88.77834757834759,105.3,98.08181818181819,98.12032763532764,0.7875638888888886,0.03790131837301588,36
18870917,Greenwood,Other neighborhoods,47.70391,-122.34763999999998,House,Private room,1,1125,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,59.8502311706543,90.0,90.0,90.0,90.0,90.0,90.0,0.6367666666666666,0.2361377225,9
18871432,Belltown,Downtown,47.61387,-122.34844,Loft,Entire home/apt,1,365,8,2.0,3.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,781.0,789.95654296875,885.6423076923078,620.880606060606,911.599715099715,781.0,788.1495337995337,811.4117806267807,0.8172586206896552,0.036160118940886714,29
18873273,Fremont,Other neighborhoods,47.65968,-122.3517,Townhouse,Private room,2,14,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,68.71638488769531,70.47307692307693,60.35878787878788,57.8928774928775,70.0,64.42400932400932,64.93836182336182,0.8877582089552238,0.03770424762098597,67
18873690,Fremont,Other neighborhoods,47.6546,-122.35219,House,Private room,2,7,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,78.64215087890625,85.0,85.28,101.98005698005699,85.0,89.23076923076924,89.39925925925924,0.7741764705882352,0.07031974367201425,34
18875154,Gatewood,West Seattle,47.5466,-122.38235,House,Private room,2,90,2,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,46.27446746826172,51.865384615384606,46.86666666666667,57.11396011396011,49.67307692307693,50.67948717948718,52.08005698005697,0.8319583333333332,0.08657171704802266,60
18876264,Belltown,Downtown,47.61572,-122.34663,Loft,Entire home/apt,1,365,8,2.0,3.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,788.0,929.2359619140624,868.7307692307692,599.2021212121213,908.1726495726497,788.0,777.9541375291376,804.0986324786325,0.7993499999999999,0.03494581,28
18878479,Brighton,Rainier Valley,47.53449000000001,-122.28006,House,Private room,2,1124,2,2.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,45.18917846679688,82.67307692307692,79.03,67.44131054131054,92.0,80.03653846153847,80.53565527065527,0.8049,0.07006289642857146,29
18879484,Bryant,Other neighborhoods,47.67297,-122.28458,Guest suite,Entire home/apt,1,1125,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,88.25457763671875,102.5346153846154,100.46484848484847,101.81823361823362,105.0,102.29242424242425,102.6164245014245,0.8228041666666668,0.051001789343971635,48
